Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1814;Material;27-2025;Aquisição de itens de mobiliário escolar;Outros;Material;2925036685;CADEIRA LONGARINA PLÁSTICA 3 LUGARES;;;;;UNIDADE;30,0000;1360,0000;40800,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1573;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;1516662044;Escorredor de macarrão de alumínio 35cm;;;;;Unidade;1,0000;120,0000;120,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1574;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;2935885876;Escumadeira em aço inox tamanho médio;;;;;Unidade;4,0000;60,0000;240,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1575;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;4142260900;Faca de mesa serrilhada em aço inox;;;;;Unidade;30,0000;8,0000;240,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1576;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;2259988212;Garfo de mesa em aço inox;;;;;Unidade;30,0000;8,0000;240,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1815;Material;27-2025;Aquisição de itens de mobiliário escolar;Outros;Material;2948376561;MESA DE TRABALHO EM MDF;;;;;UNIDADE;45,0000;950,0000;42750,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1816;Material;27-2025;Aquisição de itens de mobiliário escolar;Outros;Material;399835759;CADEIRA UNIVERSITÁRIA ESCOLAR CANHOTO;;;;;UNIDADE;100,0000;390,0000;39000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1577;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;791149459;Garrafa térmica, capacidade 0,5 litro, com acionamento de pressão;;;;;Unidade;5,0000;39,0000;195,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1578;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;1570407354;Garrafa térmica, capacidade 1 litro, com acionamento de pressão;;;;;Unidade;10,0000;64,0000;640,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1579;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;111899554;Garrafa térmica, capacidade 2 litros, com acionamento de pressão;;;;;Unidade;5,0000;150,0000;750,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1817;Material;27-2025;Aquisição de itens de mobiliário escolar;Outros;Material;3179039698;CADEIRA UNIVERSITÁRIA ESCOLAR DESTRO;;;;;UNIDADE;1000,0000;390,0000;390000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1580;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;500059158;Garrafa térmica, capacidade 3 litros, com acionamento de pressão;;;;;Unidade;2,0000;190,0000;380,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1581;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;1831438173;Geladeira Frost Free duplex, 450 litros;;;;;Unidade;1,0000;3634,6100;3634,6100;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1582;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;2125497053;Liquidificador industrial 08 litros, baixa rotação;;;;;Unidade;3,0000;986,4000;2959,2000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1583;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;2832521196;Panela cuscuzeiro em alumínio, diâmetro de 30cm e altura de 30cm;;;;;Unidade;1,0000;36,0000;36,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1584;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;1826217275;Panela de Pressão 20 litros;;;;;Unidade;2,0000;630,0000;1260,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1585;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;763219604;Panela de Pressão 7 litros;;;;;Unidade;6,0000;124,0000;744,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1586;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;3010866906;Pote plástico retangular com tampa, capacidade de 2 litros;;;;;Unidade;8,0000;9,8000;78,4000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1587;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;2313667450;Pote plástico retangular com tampa, capacidade de 3 litros;;;;;Unidade;8,0000;13,0000;104,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1588;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;2332879497;Pote plástico retangular com tampa, capacidade de 5 litros;;;;;Unidade;5,0000;13,8000;69,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1589;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;777416663;Ralador de aço inox 4 faces;;;;;Unidade;4,0000;27,0000;108,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2477;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;1528757547;Copo descatável 200 ml;;;;;unidades;1,0000;155,0000;155,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2478;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;1391136136;Garrafa de Café Inox 1l;;;;;unidades;2,0000;152,0000;304,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2479;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;3092973209;Colher descartável / caixa com 20 und;;;;;unidades;6,0000;89,0000;534,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2480;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;3240789557;Copo desc. 200ml / caixa com 25 cento;;;;;unidades;7,0000;165,0000;1155,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2481;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;1589380289;Copo Desc 300 ml / caixa com 20 cento;;;;;unidades;5,0000;165,0000;825,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2482;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;2293963289;Copo desc. 50ml / caixa com 50 cento;;;;;unidades;5,0000;150,0000;750,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2483;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;2038598752;Garfo descartável / caixa com 20 pacotes;;;;;unidades;5,0000;79,0000;395,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2484;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;2276620275;Guardanapo;;;;;unidades;3,0000;3,5900;10,7700;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2485;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;2611994238;Papel Toalha Interfolhado com 4.800 fl;;;;;unidades;2,0000;84,1900;168,3800;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2486;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;2290064146;Papel Toalha;;;;;unidades;2,0000;59,6900;119,3800;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2487;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;2087317990;Prato Descartável 15cm;;;;;unidades;6,0000;1,6000;9,6000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2488;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;1313171866;Coador de pano M;;;;;Und.;3,0000;12,0000;36,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2489;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;1268634551;Acendedor de fogão;;;;;Und.;2,0000;12,0000;24,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2490;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;861997673;Copo de Vidro 300ml;;;;;Und.;12,0000;5,5000;66,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2491;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;3978569408;COPO DESCARTÁVEL 200ML cx c/25 pcts de 100 und.;;;;;CX;30,0000;175,0000;5250,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2492;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;4257061243;COPO DESCARTÁVEL 50ML cx c/50 pcts de 100 und.;;;;;CX;20,0000;130,0000;2600,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2493;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;609959417;Dispenser acrílico para copo descartável 200ml;;;;;und;2,0000;41,5300;83,0600;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2494;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;1019192155;Dispenser acrílico para copo descartável 50ml;;;;;und;2,0000;30,8600;61,7200;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2495;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;3228255798;Faca descartável, tamanho M, cx c/20 pcts c/50 und cada;;;;;CX;1,0000;50,0000;50,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2496;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;843430789;Fósforo de madeira Fardo de 20pcts de 10cxs com 40 palitos;;;;;FD;1,0000;69,0000;69,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2497;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;764188471;Garfo descartável, tamanho M, cx c/20 pcts c/50 und cada;;;;;CX;1,0000;79,0000;79,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2498;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;3330416317;Garrafa termica 1 L;;;;;Und.;2,0000;39,6000;79,2000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2499;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;2542323416;Garrafa termica INOX;;;;;Und.;2,0000;140,0000;280,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2500;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;3260343029;Garrafa termica INOX 2L;;;;;Und.;1,0000;190,0000;190,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2501;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;100399781;Pratos descartáveis, 15cm, pacote c/10 und;;;;;PCT;5,0000;1,6000;8,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2502;Material;5-2025;Aquisição de materiais de copa, cozinha e utensílios.;Outros;Material;3104284381;Pratos descartáveis, 23cm, pacote c/10 und;;;;;PCT;5,0000;4,5000;22,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1590;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;3103364912;BALANÇA PLATAFORMA COMERCIAL;;;;;Unidade;2,0000;1270,0000;2540,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1591;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;839507082;BEBEDOURO INDUSTRIAL 100 LITROS;;;;;Unidade;10,0000;2489,9900;24899,9000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1592;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;3558893584;BEBEDOURO INDUSTRIAL 200 LITROS;;;;;Unidade;18,0000;2999,0000;53982,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1593;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;2618329589;FOGÃO A GÁS DE 04 BOCAS MESA DE AÇO INOX USO DOMÉSTICO;;;;;Unidade;10,0000;1082,9100;10829,1000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1594;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;1977188310;FOGÃO INDUSTRIAL 6 BOCAS CORPO SUPERREFOÇADO EM AÇO CARBONO;;;;;Unidade;15,0000;2833,3300;42499,9500;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1595;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;1616523748;FORNO MICROONDAS 30L COR BRANCA 220V EM CHAPA DE AÇO TIMER DISPLAY DIGITAL;;;;;Unidade;5,0000;1010,0000;5050,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1596;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;2399186354;FRAGMENTADORA DE PAPEL;;;;;Unidade;1,0000;3990,0000;3990,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1597;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;3340671570;FREEZER CONSERVADOR E REFRIGERADOR VERTICAL 531 L 220V PORTA VISOR gabinete de aço pré pintado;;;;;Unidade;15,0000;6296,0000;94440,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1598;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;202338467;FREEZER E REFRIGERADOR HORIZONTAL 01 TAMPA 293 LITROS;;;;;Unidade;10,0000;4097,0000;40970,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1599;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;4229443989;FREEZER E REFRIGERADOR HORIZONTAL 546 L 02 TAMPAS 220V DA550 dupla ação;;;;;Unidade;10,0000;4795,0000;47950,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1600;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;2250515508;GELADEIRA FROST FREE DUPLEX 450 LITROS, COR BRANCA 220V;;;;;Unidade;10,0000;3634,0000;36340,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1601;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;3645202838;LAVADORA DE ALTA PRESSÃO COM 1523 PSI DE PRESSÃO 220 V;;;;;Unidade;1,0000;928,5700;928,5700;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1602;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;4042081540;LIQUIDIFICADOR INDUSTRIAL 08 LITROS COPO EM AÇO INOX Potência 800W;;;;;Unidade;15,0000;986,0000;14790,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1603;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;2117203631;REFRIGERADOR DOMÉSTICO PORTA ÚNICA 261 LITROS TENSÃO 220V;;;;;Unidade;10,0000;2882,3500;28823,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1604;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;2904754709;Bebedouro Industrial 02 torneiras;;;;;UNIDADE;1,0000;1799,1000;1799,1000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1605;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;2243148171;Câmera Fotografica Profissional;;;;;UNIDADE;1,0000;1899,0000;1899,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1606;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;4240492072;COMPUTADOR;;;;;UND;4,0000;2725,0000;10900,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1607;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;1940200454;Fogão;;;;;UNIDADE;1,0000;629,1000;629,1000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1608;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;3276989877;Frezeer;;;;;UNIDADE;1,0000;1999,0000;1999,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1609;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;1621828570;Geladeira Duplex;;;;;UNIDADE;1,0000;1998,9900;1998,9900;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1610;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;2871029425;Liquidificador semi industrial 25 litros;;;;;UNIDADE;1,0000;1972,2000;1972,2000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1611;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;1778962117;NOTEBOOK;;;;;UND;2,0000;4250,0000;8500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1612;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;2513547107;Puruficador de água eletrico a motor-Tipo domestico com duas torneiras(gelado e natural)-Uso da secretaria;;;;;UNIDADE;1,0000;1149,0000;1149,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1613;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;381344258;APARELHO CELULAR;;;;;UNIDADE;10,0000;880,0000;8800,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1614;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;1767086133;Geladeira Esmaltec ROC31 branca 245L 220V;;;;;UNIDADE;1,0000;1900,0000;1900,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1615;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;956361075;Micro-ondas  PMO23EB branco 20L 220V;;;;;UNIDADE;1,0000;630,0000;630,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1616;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;1201438887;Forno de microondas, capacidade 30 litros;;;;;Unidade;3,0000;1010,1600;3030,4800;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1617;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;4125280593;Freezer e refrigerador horizontal, 1 tampa, 293 litros;;;;;Unidade;2,0000;4097,5600;8195,1200;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1618;Material;6-2025;Aquisição de equipamentos eletroeletrônicos e eletrodomésticos.;Outros;Material;3510775805;Freezer e refrigerador horizontal, 2 tampas, 546 litros;;;;;Unidade;1,0000;4795,0000;4795,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1619;Material;7-2025;Aquisição de itens de mobiliário.;Outros;Material;3386682463;Aparador com gaveta produzido em MDP de 25mm, tampo de vidro de 3mm, pés e laterais em 40mm, medida do vidro 999 x 420, na cor roma com preto ( ou a critério do solicitante), sistema de fixação Minifix. Apresentar catálogos ou folders para comprovaçã;;;;;unidade;1,0000;379,0000;379,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1620;Material;7-2025;Aquisição de itens de mobiliário.;Outros;Material;2009195040;Armario  2 portas mdf 2 portas 1,58x0,89x0,38;;;;;UNIDADE;5,0000;849,3495;4246,7475;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1621;Material;7-2025;Aquisição de itens de mobiliário.;Outros;Material;2457586359;Armário aéreo com 3 portas 105 cm para cozinha;;;;;UNIDADE;2,0000;191,6713;383,3427;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1622;Material;7-2025;Aquisição de itens de mobiliário.;Outros;Material;798988484;Armário alto duas portas, medindo 805x1610x420, produzido em MDP de 25mm com caixaria de 15mm maciço, acabamento do tampo em fita de borda de 1mm 0,45mm nas demais partes do móvel, fundo em T-HDF 3mm ou MDP de 15mm, montagem principal toda através de;;;;;unidade;20,0000;274,0000;5480,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1623;Material;7-2025;Aquisição de itens de mobiliário.;Outros;Material;4011519358;Armário alto, semi aberto, medindo, 805x1610x420 produzido em MDP com tampo superior de 25mm, maciço, prateleiras e laterais de 15mm, acabamento do tampo em fita de borda 1mm e 0,45mm nas demais partes do móvel. Fundo (costas) em T-HDF 3mm ou 15mm ma;;;;;unidade;5,0000;580,4500;2902,2500;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;1624;Material;7-2025;Aquisição de itens de mobiliário.;Outros;Material;2416104006;Armário baixo modelo Credenza 40mm em MDP, medindo 1196 x 750 x 420cm, com duas portas e dois vãos, tampo superior de 40mm e laterais de 25mm, prateleiras e costas de 3mm, sistema de fixação Minifix, dobradiça de 110º, base com sapata niveladora na c;;;;;unidade;4,0000;602,5600;2410,2400;0,0000;01/01/2025
